error,latency_s,num_contexts,answerable,expected_answerable,difficulty,category,id,user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
,0.021970800000417512,1,False,True,hard,enumeration,GT_046,"Theo khoản 1 Điều 7 36/2024/QH15 (Cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm:

a) Cơ sở dữ liệu về đăng ký, quản lý xe cơ giới, xe máy chuyên dùng;

b) Cơ sở dữ liệu về đăng kiểm xe cơ giới, xe máy chuyên dùng;

c) Cơ sở dữ liệu về đào tạo, sát hạch, cấp giấy phép lái xe, chứng chỉ bồi dưỡng kiến thức pháp luật về giao thông đường bộ;

d) Cơ sở dữ liệu về người điều khiển xe cơ giới, xe máy chuyên dùng;

đ) Cơ sở dữ liệu về bảo hiểm của chủ xe cơ giới, xe máy chuyên dùng;

e) Cơ sở dữ liệu về xử lý vi phạm hành chính về trật tự, an toàn giao thông đường bộ;

g) Cơ sở dữ liệu về tai nạn giao thông đường bộ;

h) Cơ sở dữ liệu về hành trình của phương tiện giao thông đường bộ, hình ảnh người lái xe theo quy định của Luật này;

i) Cơ sở dữ liệu về quản lý thời gian điều khiển phương tiện của người lái xe theo quy định của Luật này;

k) Cơ sở dữ liệu khác liên quan đến công tác bảo đảm trật tự, an toàn giao thông đường bộ.
Cơ sở dữ liệu về trật tự, an toàn giao thông đường bộ bao gồm:

a) Cơ sở dữ liệu về đăng ký, quản lý xe cơ giới, xe máy chuyên dùng;

b) Cơ sở dữ liệu về đăng kiểm xe cơ giới, xe máy chuyên dùng;

c) Cơ sở dữ liệu về đào tạo, sát hạch, cấp giấy phép lái xe, chứng chỉ bồi dưỡng kiến thức pháp luật về giao thông đường bộ;

d) Cơ sở dữ liệu về người điều khiển xe cơ giới, xe máy chuyên dùng;

đ) Cơ sở dữ liệu về bảo hiểm của chủ xe cơ giới, xe máy chuyên dùng;

e) Cơ sở dữ liệu về xử lý vi phạm hành chính về trật tự, an toàn giao thông đường bộ;

g) Cơ sở dữ liệu về tai nạn giao thông đường bộ;

h) Cơ sở dữ liệu về hành trình của phương tiện giao thông đường bộ, hình ảnh người lái xe theo quy định của Luật này;

i) Cơ sở dữ liệu về quản lý thời gian điều khiển phương tiện của người lái xe theo quy định của Luật này;

k) Cơ sở dữ liệu khác liên quan đến công tác bảo đảm trật tự, an toàn giao thông đường bộ.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 7 - Khoản 1",0.5,0.0,0.0,0.9166666666666666,0.12297710087291966
,0.02336840000043594,1,False,True,medium,enumeration,GT_047,"Theo khoản 2 Điều 11 36/2024/QH15 (Chấp hành báo hiệu đường bộ), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Người tham gia giao thông đường bộ phải chấp hành báo hiệu đường bộ theo thứ tự ưu tiên từ trên xuống dưới như sau:

a) Hiệu lệnh của người điều khiển giao thông;

b) Tín hiệu đèn giao thông;

c) Biển báo hiệu đường bộ;

d) Vạch kẻ đường và các dấu hiệu khác trên mặt đường;

đ) Cọc tiêu, tường bảo vệ, rào chắn, đinh phản quang, tiêu phản quang, cột Km, cọc H;

e) Thiết bị âm thanh báo hiệu đường bộ.
Người tham gia giao thông đường bộ phải chấp hành báo hiệu đường bộ theo thứ tự ưu tiên từ trên xuống dưới như sau:

a) Hiệu lệnh của người điều khiển giao thông;

b) Tín hiệu đèn giao thông;

c) Biển báo hiệu đường bộ;

d) Vạch kẻ đường và các dấu hiệu khác trên mặt đường;

đ) Cọc tiêu, tường bảo vệ, rào chắn, đinh phản quang, tiêu phản quang, cột Km, cọc H;

e) Thiết bị âm thanh báo hiệu đường bộ.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 11 - Khoản 2",0.5,0.0,0.0,0.0,0.08547161982705158
,0.022544700000253215,1,False,True,medium,enumeration,GT_048,"Theo khoản 5 Điều 11 36/2024/QH15 (Chấp hành báo hiệu đường bộ), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Báo hiệu của biển báo hiệu đường bộ được quy định như sau:

a) Biển báo cấm để biểu thị các điều cấm;

b) Biển báo nguy hiểm để cảnh báo các tình huống nguy hiểm có thể xảy ra;

c) Biển hiệu lệnh để báo hiệu lệnh phải thi hành;

d) Biển chỉ dẫn để chỉ dẫn hướng đi hoặc các điều cần biết;

đ) Biển phụ để thuyết minh bổ sung cho biển báo cấm, biển báo nguy hiểm, biển hiệu lệnh và biển chỉ dẫn.
Báo hiệu của biển báo hiệu đường bộ được quy định như sau:

a) Biển báo cấm để biểu thị các điều cấm;

b) Biển báo nguy hiểm để cảnh báo các tình huống nguy hiểm có thể xảy ra;

c) Biển hiệu lệnh để báo hiệu lệnh phải thi hành;

d) Biển chỉ dẫn để chỉ dẫn hướng đi hoặc các điều cần biết;

đ) Biển phụ để thuyết minh bổ sung cho biển báo cấm, biển báo nguy hiểm, biển hiệu lệnh và biển chỉ dẫn.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 11 - Khoản 5",0.5,0.0,0.0,0.0,0.09166547844753847
,0.021482799999830604,1,False,True,hard,enumeration,GT_049,"Theo khoản 3 Điều 12 36/2024/QH15 (Chấp hành quy định về tốc độ và khoảng cách giữa các xe), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Người điều khiển phương tiện tham gia giao thông đường bộ phải quan sát, giảm tốc độ hoặc dừng lại để bảo đảm an toàn trong các trường hợp sau đây:

a) Tại nơi có vạch kẻ đường hoặc báo hiệu khác dành cho người đi bộ hoặc tại nơi mà người đi bộ, xe lăn của người khuyết tật đang qua đường;

b) Có báo hiệu cảnh báo nguy hiểm hoặc có chướng ngại vật trên đường;

c) Chuyển hướng xe chạy hoặc tầm nhìn bị hạn chế;

d) Nơi đường bộ giao nhau cùng mức với đường bộ, đường bộ giao nhau cùng mức với đường sắt; đường hẹp, đường vòng, đường quanh co, đường đèo, dốc;

đ) Nơi cầu, cống hẹp, đập tràn, đường ngầm, hầm chui, hầm đường bộ;

e) Khu vực có trường học, bệnh viện, bến xe, công trình công cộng tập trung đông người, khu vực đông dân cư, chợ, khu vực đang thi công trên đường bộ, hiện trường vụ tai nạn giao thông đường bộ;

g) Có vật nuôi đi trên đường hoặc chăn thả ở ven đường;

h) Tránh xe đi ngược chiều hoặc khi cho xe đi phía sau vượt; khi có tín hiệu xin đường, tín hiệu khẩn cấp của xe đi cùng chiều phía trước;

i) Điểm dừng xe, đỗ xe trên đường bộ có khách đang lên, xuống xe;

k) Gặp xe vận chuyển hàng siêu trường, siêu trọng, hàng hóa nguy hiểm; đoàn người đi bộ;

l) Gặp xe ưu tiên;

m) Điều kiện trời mưa, gió, sương, khói, bụi, mặt đường trơn trượt, lầy lội, có nhiều đất đá, vật liệu rơi vãi ảnh hưởng đến an toàn giao thông đường bộ;

n) Khu vực đang tổ chức kiểm soát giao thông đường bộ.
Người điều khiển phương tiện tham gia giao thông đường bộ phải quan sát, giảm tốc độ hoặc dừng lại để bảo đảm an toàn trong các trường hợp sau đây:

a) Tại nơi có vạch kẻ đường hoặc báo hiệu khác dành cho người đi bộ hoặc tại nơi mà người đi bộ, xe lăn của người khuyết tật đang qua đường;

b) Có báo hiệu cảnh báo nguy hiểm hoặc có chướng ngại vật trên đường;

c) Chuyển hướng xe chạy hoặc tầm nhìn bị hạn chế;

d) Nơi đường bộ giao nhau cùng mức với đường bộ, đường bộ giao nhau cùng mức với đường sắt; đường hẹp, đường vòng, đường quanh co, đường đèo, dốc;

đ) Nơi cầu, cống hẹp, đập tràn, đường ngầm, hầm chui, hầm đường bộ;

e) Khu vực có trường học, bệnh viện, bến xe, công trình công cộng tập trung đông người, khu vực đông dân cư, chợ, khu vực đang thi công trên đường bộ, hiện trường vụ tai nạn giao thông đường bộ;

g) Có vật nuôi đi trên đường hoặc chăn thả ở ven đường;

h) Tránh xe đi ngược chiều hoặc khi cho xe đi phía sau vượt; khi có tín hiệu xin đường, tín hiệu khẩn cấp của xe đi cùng chiều phía trước;

i) Điểm dừng xe, đỗ xe trên đường bộ có khách đang lên, xuống xe;

k) Gặp xe vận chuyển hàng siêu trường, siêu trọng, hàng hóa nguy hiểm; đoàn người đi bộ;

l) Gặp xe ưu tiên;

m) Điều kiện trời mưa, gió, sương, khói, bụi, mặt đường trơn trượt, lầy lội, có nhiều đất đá, vật liệu rơi vãi ảnh hưởng đến an toàn giao thông đường bộ;

n) Khu vực đang tổ chức kiểm soát giao thông đường bộ.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 12 - Khoản 3",0.5,0.0,0.0,0.0,0.09688017941169667
,0.02234599999974307,1,False,True,hard,enumeration,GT_050,"Theo khoản 6 Điều 14 36/2024/QH15 (Vượt xe và nhường đường cho xe xin vượt), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Không được vượt xe trong trường hợp sau đây:

a) Khi không bảo đảm các điều kiện quy định tại khoản 3 Điều này;

b) Trên cầu hẹp có một làn đường;

c) Đường cong có tầm nhìn bị hạn chế;

d) Trên đường hai chiều tại khu vực đỉnh dốc có tầm nhìn bị hạn chế;

đ) Nơi đường giao nhau, đường bộ giao nhau cùng mức với đường sắt;

e) Khi điều kiện thời tiết hoặc đường không bảo đảm an toàn cho việc vượt;

g) Khi gặp xe ưu tiên;

h) Ở phần đường dành cho người đi bộ qua đường;

i) Khi có người đi bộ, xe lăn của người khuyết tật qua đường;

k) Trong hầm đường bộ.
Không được vượt xe trong trường hợp sau đây:

a) Khi không bảo đảm các điều kiện quy định tại khoản 3 Điều này;

b) Trên cầu hẹp có một làn đường;

c) Đường cong có tầm nhìn bị hạn chế;

d) Trên đường hai chiều tại khu vực đỉnh dốc có tầm nhìn bị hạn chế;

đ) Nơi đường giao nhau, đường bộ giao nhau cùng mức với đường sắt;

e) Khi điều kiện thời tiết hoặc đường không bảo đảm an toàn cho việc vượt;

g) Khi gặp xe ưu tiên;

h) Ở phần đường dành cho người đi bộ qua đường;

i) Khi có người đi bộ, xe lăn của người khuyết tật qua đường;

k) Trong hầm đường bộ.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 14 - Khoản 6",0.5,0.0,0.0,0.0,0.10379823712935607
,0.02238130000023375,1,False,True,medium,enumeration,GT_051,"Theo khoản 2 Điều 27 36/2024/QH15 (Xe ưu tiên), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Xe ưu tiên được quyền đi trước xe khác khi qua đường giao nhau từ bất kỳ hướng nào tới theo thứ tự ưu tiên từ trên xuống dưới như sau:

a) Xe chữa cháy của Cảnh sát phòng cháy, chữa cháy và cứu nạn, cứu hộ và xe chữa cháy của các lực lượng khác được huy động đi làm nhiệm vụ chữa cháy;

b) Xe của lực lượng quân sự, công an, kiểm sát đi làm nhiệm vụ khẩn cấp; đoàn xe có xe Cảnh sát giao thông dẫn đường;

c) Xe cứu thương đi làm nhiệm vụ cấp cứu;

d) Xe hộ đê đi làm nhiệm vụ; xe đi làm nhiệm vụ cứu nạn, cứu hộ, khắc phục sự cố thiên tai, dịch bệnh hoặc xe đi làm nhiệm vụ trong tình trạng khẩn cấp theo quy định của pháp luật;

đ) Đoàn xe tang.
Xe ưu tiên được quyền đi trước xe khác khi qua đường giao nhau từ bất kỳ hướng nào tới theo thứ tự ưu tiên từ trên xuống dưới như sau:

a) Xe chữa cháy của Cảnh sát phòng cháy, chữa cháy và cứu nạn, cứu hộ và xe chữa cháy của các lực lượng khác được huy động đi làm nhiệm vụ chữa cháy;

b) Xe của lực lượng quân sự, công an, kiểm sát đi làm nhiệm vụ khẩn cấp; đoàn xe có xe Cảnh sát giao thông dẫn đường;

c) Xe cứu thương đi làm nhiệm vụ cấp cứu;

d) Xe hộ đê đi làm nhiệm vụ; xe đi làm nhiệm vụ cứu nạn, cứu hộ, khắc phục sự cố thiên tai, dịch bệnh hoặc xe đi làm nhiệm vụ trong tình trạng khẩn cấp theo quy định của pháp luật;

đ) Đoàn xe tang.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 27 - Khoản 2",0.5,0.0,0.0,0.0,0.09470420216623016
,0.02159549999942101,1,False,True,medium,enumeration,GT_052,"Theo khoản 1 Điều 28 36/2024/QH15 (Trường hợp chở người trên xe ô tô chở hàng), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Chỉ được chở người trên thùng xe ô tô chở hàng trong trường hợp sau đây:

a) Chở người đi làm nhiệm vụ cứu nạn, cứu hộ, phòng, chống thiên tai, dịch bệnh hoặc thực hiện nhiệm vụ khẩn cấp; chở người bị nạn đi cấp cứu; đưa người ra khỏi khu vực nguy hiểm hoặc trong trường hợp khẩn cấp khác theo quy định của pháp luật;

b) Chở người thuộc lực lượng vũ trang nhân dân đi làm nhiệm vụ khẩn cấp;

c) Chở người đi thực hành lái xe trên xe tập lái; chở người dự sát hạch lái xe trên xe sát hạch; chở công nhân đang làm nhiệm vụ duy tu, bảo dưỡng đường bộ;

d) Chở người diễu hành theo đoàn khi được cơ quan có thẩm quyền cho phép.
Chỉ được chở người trên thùng xe ô tô chở hàng trong trường hợp sau đây:

a) Chở người đi làm nhiệm vụ cứu nạn, cứu hộ, phòng, chống thiên tai, dịch bệnh hoặc thực hiện nhiệm vụ khẩn cấp; chở người bị nạn đi cấp cứu; đưa người ra khỏi khu vực nguy hiểm hoặc trong trường hợp khẩn cấp khác theo quy định của pháp luật;

b) Chở người thuộc lực lượng vũ trang nhân dân đi làm nhiệm vụ khẩn cấp;

c) Chở người đi thực hành lái xe trên xe tập lái; chở người dự sát hạch lái xe trên xe sát hạch; chở công nhân đang làm nhiệm vụ duy tu, bảo dưỡng đường bộ;

d) Chở người diễu hành theo đoàn khi được cơ quan có thẩm quyền cho phép.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 28 - Khoản 1",0.5,0.0,0.0,1.0,0.09722639820766646
,0.022515099999509403,1,False,True,medium,enumeration,GT_053,"Theo khoản 2 Điều 30 36/2024/QH15 (Người đi bộ; trẻ em, phụ nữ mang thai, người già yếu, người khuyết tật, người mất năng lực hành vi dân sự tham gia giao thông đường bộ), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Trẻ em, phụ nữ mang thai, người già yếu, người khuyết tật, người mất năng lực hành vi dân sự tham gia giao thông đường bộ được quy định như sau:

a) Trẻ em dưới 07 tuổi khi đi qua đường phải có người lớn dẫn dắt;

b) Người khuyết tật sử dụng xe lăn có động cơ hoặc không có động cơ phải đi trên vỉa hè, lề đường và nơi có vạch kẻ đường dành cho người đi bộ và xe thô sơ;

c) Người khiếm thị khi đi trên đường bộ phải có người dẫn dắt hoặc có công cụ để báo hiệu cho người khác nhận biết là người khiếm thị;

d) Người mất năng lực hành vi dân sự khi đi trên đường bộ phải có người dẫn dắt;

đ) Mọi người có trách nhiệm giúp đỡ trẻ em dưới 07 tuổi, phụ nữ mang thai, người già yếu, người khuyết tật, người mất năng lực hành vi dân sự khi đi qua đường.
Trẻ em, phụ nữ mang thai, người già yếu, người khuyết tật, người mất năng lực hành vi dân sự tham gia giao thông đường bộ được quy định như sau:

a) Trẻ em dưới 07 tuổi khi đi qua đường phải có người lớn dẫn dắt;

b) Người khuyết tật sử dụng xe lăn có động cơ hoặc không có động cơ phải đi trên vỉa hè, lề đường và nơi có vạch kẻ đường dành cho người đi bộ và xe thô sơ;

c) Người khiếm thị khi đi trên đường bộ phải có người dẫn dắt hoặc có công cụ để báo hiệu cho người khác nhận biết là người khiếm thị;

d) Người mất năng lực hành vi dân sự khi đi trên đường bộ phải có người dẫn dắt;

đ) Mọi người có trách nhiệm giúp đỡ trẻ em dưới 07 tuổi, phụ nữ mang thai, người già yếu, người khuyết tật, người mất năng lực hành vi dân sự khi đi qua đường.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 30 - Khoản 2",0.5,0.0,0.0,0.0,0.09258721601518026
,0.021592199999759032,1,False,True,medium,enumeration,GT_054,"Theo khoản 3 Điều 33 36/2024/QH15 (Người lái xe, người được chở, hàng hóa xếp trên xe mô tô, xe gắn máy), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Người lái xe mô tô hai bánh, xe mô tô ba bánh, xe gắn máy không được thực hiện các hành vi sau đây:

a) Đi xe dàn hàng ngang;

b) Đi xe vào phần đường dành cho người đi bộ và phương tiện khác;

c) Sử dụng ô, thiết bị âm thanh, trừ thiết bị trợ thính;

d) Buông cả hai tay; đi xe bằng một bánh đối với xe mô tô, xe gắn máy hai bánh; đi xe bằng hai bánh đối với xe mô tô, xe gắn máy ba bánh;

đ) Sử dụng xe để kéo, đẩy xe khác, vật khác, dẫn dắt vật nuôi, mang, vác và chở vật cồng kềnh; chở người đứng trên xe, giá đèo hàng hoặc ngồi trên tay lái; xếp hàng hóa trên xe quá giới hạn quy định;

e) Ngồi về một bên điều khiển xe; đứng, nằm trên xe điều khiển xe; thay người lái xe khi xe đang chạy; quay người về phía sau để điều khiển xe hoặc bịt mắt điều khiển xe; sử dụng chân chống hoặc vật khác quệt xuống đường khi xe đang chạy;

g) Hành vi khác gây mất trật tự, an toàn giao thông đường bộ.
Người lái xe mô tô hai bánh, xe mô tô ba bánh, xe gắn máy không được thực hiện các hành vi sau đây:

a) Đi xe dàn hàng ngang;

b) Đi xe vào phần đường dành cho người đi bộ và phương tiện khác;

c) Sử dụng ô, thiết bị âm thanh, trừ thiết bị trợ thính;

d) Buông cả hai tay; đi xe bằng một bánh đối với xe mô tô, xe gắn máy hai bánh; đi xe bằng hai bánh đối với xe mô tô, xe gắn máy ba bánh;

đ) Sử dụng xe để kéo, đẩy xe khác, vật khác, dẫn dắt vật nuôi, mang, vác và chở vật cồng kềnh; chở người đứng trên xe, giá đèo hàng hoặc ngồi trên tay lái; xếp hàng hóa trên xe quá giới hạn quy định;

e) Ngồi về một bên điều khiển xe; đứng, nằm trên xe điều khiển xe; thay người lái xe khi xe đang chạy; quay người về phía sau để điều khiển xe hoặc bịt mắt điều khiển xe; sử dụng chân chống hoặc vật khác quệt xuống đường khi xe đang chạy;

g) Hành vi khác gây mất trật tự, an toàn giao thông đường bộ.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 33 - Khoản 3",0.5,0.0,0.0,0.0,0.0950541439572491
,0.020794699999896693,1,False,True,medium,enumeration,GT_055,"Theo khoản 5 Điều 57 36/2024/QH15 (Giấy phép lái xe), hãy liệt kê đầy đủ các điểm được quy định.",['Không có context/citation được hệ thống trả về.'],"Tôi chưa đủ căn cứ trong bộ dữ liệu hiện tại để trả lời chính xác. Bạn có thể nêu rõ văn bản, điều khoản, loại phương tiện hoặc ngày xảy ra hành vi.","Thời hạn của giấy phép lái xe được quy định như sau:

a) Giấy phép lái xe các hạng A1, A, B1 không thời hạn;

b) Giấy phép lái xe hạng B và hạng C1 có thời hạn 10 năm kể từ ngày cấp;

c) Giấy phép lái xe các hạng C, D1, D2, D, BE, C1E, CE, D1E, D2E và DE có thời hạn 05 năm kể từ ngày cấp.
Thời hạn của giấy phép lái xe được quy định như sau:

a) Giấy phép lái xe các hạng A1, A, B1 không thời hạn;

b) Giấy phép lái xe hạng B và hạng C1 có thời hạn 10 năm kể từ ngày cấp;

c) Giấy phép lái xe các hạng C, D1, D2, D, BE, C1E, CE, D1E, D2E và DE có thời hạn 05 năm kể từ ngày cấp.
Căn cứ kỳ vọng: 36/2024/QH15 - Điều 57 - Khoản 5",0.5,0.0,0.0,0.0,0.10283878476521827
,0.08889459999954852,6,True,True,medium,enumeration,GT_056,"Theo khoản 2 Điều 4 165/2024/NĐ-CP (Phân cấp quản lý quốc lộ), hãy liệt kê đầy đủ các điểm được quy định.","['165/2024/NĐ-CP - Điều 4 - Khoản 2\n2. Các quốc lộ không phân cấp, bao gồm:', '165/2024/NĐ-CP - Điều 4 - Khoản 2 - Điểm a\na) Đường cao tốc do Bộ Giao thông vận tải quản lý;', '165/2024/NĐ-CP - Điều 4 - Khoản 2 - Điểm b\nb) Quốc lộ 1, đường Hồ Chí Minh để kết nối các tuyến quốc lộ và các tuyến\nđường bộ khác theo chiều dọc đất nước;', '165/2024/NĐ-CP - Điều 4 - Khoản 2 - Điểm c\nc) Quốc lộ có yêu cầu đặc biệt về bảo đảm quốc phòng, an ninh;', '165/2024/NĐ-CP - Điều 4 - Khoản 2 - Điểm d\nd) Tuyến, đoạn tuyến quốc lộ Nhà nước đã giao doanh nghiệp nhà nước đầu\ntư xây dựng, quản lý, vận hành, khai thác, bảo trì;', '165/2024/NĐ-CP - Điều 4 - Khoản 2 - Điểm đ\nđ) Các trường hợp khác do Thủ tướng Chính phủ quyết định.']","### Trả lời
Dưới đây là các căn cứ liên quan nhất tìm được trong corpus.

- Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2: 2. Các quốc lộ không phân cấp, bao gồm:

- Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm a: a) Đường cao tốc do Bộ Giao thông vận tải quản lý;

- Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm b: b) Quốc lộ 1, đường Hồ Chí Minh để kết nối các tuyến quốc lộ và các tuyến
đường bộ khác theo chiều dọc đất nước;

- Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm c: c) Quốc lộ có yêu cầu đặc biệt về bảo đảm quốc phòng, an ninh;

- Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm d: d) Tuyến, đoạn tuyến quốc lộ Nhà nước đã giao doanh nghiệp nhà nước đầu
tư xây dựng, quản lý, vận hành, khai thác, bảo trì;

- Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm đ: đ) Các trường hợp khác do Thủ tướng Chính phủ quyết định.

### Căn cứ pháp lý
1. 165/2024/NĐ-CP: Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2
2. 165/2024/NĐ-CP: Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm a
3. 165/2024/NĐ-CP: Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm b
4. 165/2024/NĐ-CP: Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm c
5. 165/2024/NĐ-CP: Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm d
6. 165/2024/NĐ-CP: Điều 4 (Phân cấp quản lý quốc lộ) - Khoản 2 - Điểm đ

### Thời điểm áp dụng
Kết quả đã lọc sơ bộ theo ngày 2026-08-12 dựa trên metadata hiệu lực cấp văn bản/chunk.

### Lưu ý
Với câu hỏi về mức phạt hoặc quy định có văn bản sửa đổi, cần kiểm tra kỹ các nguồn được dẫn.","Các quốc lộ không phân cấp, bao gồm:

a) Đường cao tốc do Bộ Giao thông vận tải quản lý;

b) Quốc lộ 1, đường Hồ Chí Minh để kết nối các tuyến quốc lộ và các tuyến
đường bộ khác theo chiều dọc đất nước;

c) Quốc lộ có yêu cầu đặc biệt về bảo đảm quốc phòng, an ninh;

d) Tuyến, đoạn tuyến quốc lộ Nhà nước đã giao doanh nghiệp nhà nước đầu
tư xây dựng, quản lý, vận hành, khai thác, bảo trì;

đ) Các trường hợp khác do Thủ tướng Chính phủ quyết định.
Các quốc lộ không phân cấp, bao gồm:

a) Đường cao tốc do Bộ Giao thông vận tải quản lý;

b) Quốc lộ 1, đường Hồ Chí Minh để kết nối các tuyến quốc lộ và các tuyến
đường bộ khác theo chiều dọc đất nước;

c) Quốc lộ có yêu cầu đặc biệt về bảo đảm quốc phòng, an ninh;

d) Tuyến, đoạn tuyến quốc lộ Nhà nước đã giao doanh nghiệp nhà nước đầu
tư xây dựng, quản lý, vận hành, khai thác, bảo trì;

đ) Các trường hợp khác do Thủ tướng Chính phủ quyết định.
Căn cứ kỳ vọng: 165/2024/NĐ-CP - Điều 4 - Khoản 2",0.8571428571428571,0.3842510504423699,0.9999999999833333,0.875,0.921479388717769
